TSNE1,TSNE2,Cluster,Engagement Rate,Platform,Age,Gender,Sentiment,Region
18.801676,7.650645,2,42.82,Facebook,47,0,Negative,Lebanon
36.07247,41.94607,2,16.26,Twitter,37,0,Unknown,Cape Verde
81.08268,32.281235,3,29.57,Twitter,49,0,Unknown,Turkmenistan
33.96362,-21.514431,0,52.45,Twitter,51,2,Unknown,Peru
30.085335,-8.118582,0,48.82,Facebook,49,2,Unknown,Greece
72.347046,-10.774902,3,50.23,Instagram,56,2,Unknown,Norfolk Island
-31.042583,-23.806816,4,66.67,Instagram,59,0,Neutral,Mozambique
-9.6879015,-20.887833,0,38.45,Facebook,34,0,Positive,Belize
-41.716465,36.575207,1,13.9,Instagram,62,1,Neutral,Tonga
-69.253456,-6.3029723,4,14.02,Instagram,57,2,Negative,Maldives
1.5284615,-3.6884289,2,41.86,Facebook,23,1,Unknown,Dominican Republic
13.533255,3.9099522,2,19.71,LinkedIn,36,2,Neutral,Guinea-Bissau
-75.94246,11.610476,1,33.95,Twitter,24,0,Negative,Qatar
-55.786552,-27.556217,4,57.23,LinkedIn,48,2,Unknown,Greece
-50.92079,6.878381,1,43.75,Instagram,55,0,Unknown,Iceland
-52.41818,10.235003,1,40.65,Twitter,22,1,Positive,Samoa
23.180689,-4.9402814,0,11.36,Facebook,58,2,Neutral,Timor-Leste
54.2787,-28.678204,3,45.99,Twitter,34,0,Neutral,Haiti
25.78944,5.3108087,2,8.7,Facebook,61,0,Unknown,Liberia
-58.911163,-25.369267,4,123.88,Twitter,56,1,Unknown,Guadeloupe
9.569049,6.1561875,2,26.6,Facebook,51,0,Positive,Tuvalu
12.76503,41.89814,2,16.11,LinkedIn,32,2,Negative,Greenland
-69.15018,29.650356,1,26.22,LinkedIn,51,0,Unknown,Bermuda
-80.15951,12.03792,1,18.52,Facebook,21,2,Negative,Sri Lanka
-28.493048,31.676348,1,27.07,Instagram,50,2,Unknown,Swaziland
-19.52601,30.533524,2,17.59,Twitter,64,2,Unknown,French Polynesia
-23.705196,19.881529,1,25.25,Twitter,33,0,Unknown,Saint Helena
-29.397137,-24.820353,4,80.26,LinkedIn,61,0,Unknown,Ethiopia
42.537605,-9.164357,3,50.76,Facebook,34,1,Unknown,Malta
15.224961,23.379772,2,23.51,Facebook,53,0,Unknown,Austria
5.3506594,-46.55322,0,215.17,Twitter,24,0,Negative,Lebanon
-27.098295,35.82009,1,33.47,Twitter,35,0,Negative,Philippines
-12.5571575,25.97138,2,4.23,Facebook,43,1,Unknown,Barbados
-37.740772,32.266872,1,25.56,Instagram,33,2,Negative,Zimbabwe
-14.294078,-41.278587,0,97.37,Twitter,51,2,Unknown,Chile
78.72134,38.581703,3,6.66,Instagram,53,1,Negative,Mauritania
-72.20142,-12.529423,4,25.15,Instagram,39,2,Negative,Saudi Arabia
36.711308,-40.549377,0,54.39,Twitter,20,2,Positive,New Zealand
67.172485,-31.91533,3,100.0,Twitter,31,1,Unknown,Vietnam
78.22773,25.497177,3,21.22,Facebook,21,0,Negative,United States Virgin Islands
-64.39896,18.599924,1,9.08,Instagram,36,1,Unknown,Montserrat
-37.09115,25.05947,1,10.73,LinkedIn,52,1,Unknown,Estonia
67.36809,28.735144,3,19.47,LinkedIn,54,2,Unknown,Palestinian Territory
-29.120548,15.87221,1,35.95,Facebook,19,2,Unknown,Bouvet Island (Bouvetoya)
1.3582424,36.3571,2,32.64,Twitter,49,1,Negative,United Arab Emirates
-34.041107,-41.94724,4,32.65,LinkedIn,37,0,Positive,Bulgaria
26.432646,6.9885235,2,16.88,LinkedIn,64,1,Neutral,New Caledonia
-47.558407,41.710503,1,12.18,Twitter,45,2,Unknown,Malaysia
50.163246,-37.586384,0,130.89,Facebook,42,1,Unknown,Marshall Islands
4.485271,23.526217,2,18.11,Facebook,47,1,Positive,Guinea-Bissau
66.80053,-3.1598995,3,34.08,LinkedIn,47,1,Unknown,Korea
31.040836,-9.464933,0,60.77,Twitter,19,0,Unknown,Ecuador
-55.746754,-36.393124,4,72.71,Instagram,60,2,Negative,Moldova
-14.422163,22.217636,2,32.01,Twitter,48,2,Negative,Turkmenistan
-51.16473,-38.857224,4,124.97,Twitter,36,1,Unknown,Namibia
-80.10196,-31.962574,4,157.13,Facebook,55,1,Unknown,Burundi
-40.098625,-20.037569,4,58.57,Twitter,52,1,Unknown,Cuba
-84.16653,-25.511072,4,76.86,LinkedIn,43,2,Neutral,Mozambique
-56.528976,38.95224,1,16.61,LinkedIn,26,2,Neutral,Pakistan
23.400187,8.40855,2,21.9,LinkedIn,47,1,Unknown,Madagascar
-75.32764,-35.649002,4,155.29,Twitter,55,1,Positive,Puerto Rico
3.5511756,-30.372725,0,42.08,Facebook,19,0,Unknown,Kiribati
35.631527,38.36594,2,13.48,Facebook,18,1,Neutral,Serbia
30.554665,-4.0682936,0,46.93,Twitter,35,1,Unknown,Netherlands Antilles
44.702904,-26.627394,0,59.34,Twitter,50,1,Neutral,Australia
44.34218,-28.23843,0,66.86,Facebook,35,0,Negative,Australia
-27.591452,-15.123872,4,41.67,Twitter,24,1,Negative,Pakistan
52.840656,-27.720032,3,52.95,LinkedIn,60,1,Unknown,Micronesia
-72.725105,36.693108,1,25.39,Facebook,64,1,Positive,Bolivia
36.050205,25.534872,2,6.49,Facebook,53,0,Neutral,Palau
-36.254894,-40.060028,4,88.12,LinkedIn,43,1,Unknown,Bermuda
-78.50345,19.027695,1,11.87,LinkedIn,24,0,Unknown,Reunion
-70.71728,-4.845709,4,25.54,Twitter,38,0,Unknown,Nepal
-31.854116,15.683722,1,31.44,Facebook,35,0,Neutral,Malaysia
-2.6056461,-11.29373,0,32.51,LinkedIn,20,1,Negative,Reunion
-31.793276,-28.723352,4,62.96,Twitter,42,1,Unknown,Suriname
-20.310572,17.619099,2,38.91,LinkedIn,46,1,Neutral,Mali
-52.09979,36.484688,1,24.98,LinkedIn,54,1,Neutral,Seychelles
44.78927,32.663074,3,13.88,Instagram,33,2,Unknown,Tokelau
-33.433136,12.687897,1,27.77,Facebook,57,2,Neutral,New Zealand
-3.3623688,30.912653,2,22.93,Twitter,36,1,Unknown,Poland
67.30858,-20.352238,3,47.94,Facebook,33,1,Neutral,Monaco
12.887795,-4.8618603,0,42.31,LinkedIn,42,1,Unknown,French Guiana
83.69424,-13.199548,3,22.97,Instagram,44,2,Positive,Cambodia
20.603651,-41.49277,0,205.28,LinkedIn,23,0,Unknown,Mongolia
-68.502464,-6.093855,4,14.78,Instagram,54,0,Unknown,Greenland
69.09384,-33.270103,3,164.77,LinkedIn,57,1,Unknown,Senegal
-11.248723,-18.880299,0,51.99,Twitter,52,0,Neutral,Jordan
-71.02474,-11.81981,4,39.13,Instagram,54,1,Positive,Kenya
-46.77205,43.175636,1,5.97,Facebook,56,1,Negative,Saint Barthelemy
66.71126,1.5475239,3,23.3,Facebook,23,2,Neutral,Cocos (Keeling) Islands
-36.699257,-37.522556,4,108.33,Twitter,44,2,Negative,Moldova
52.403965,-32.556652,0,98.05,Instagram,59,1,Unknown,Greenland
-75.868095,-14.589862,4,30.68,Twitter,53,0,Neutral,Portugal
55.845924,-29.729437,3,74.41,Facebook,52,2,Unknown,Svalbard & Jan Mayen Islands
-43.764877,-36.690296,4,67.51,Facebook,25,1,Unknown,Papua New Guinea
-16.461817,-36.56264,0,86.29,LinkedIn,32,0,Unknown,Benin
1.7315679,40.90136,2,24.71,Twitter,18,2,Unknown,Philippines
-41.683067,-41.481266,4,122.05,LinkedIn,47,0,Positive,Thailand
82.4107,29.714642,3,24.82,LinkedIn,43,1,Unknown,Georgia
26.941505,-39.25887,0,18.1,Twitter,65,0,Unknown,Reunion
85.38415,9.071139,3,50.9,Facebook,63,0,Negative,New Zealand
78.0587,26.584124,3,18.44,Facebook,62,0,Negative,Ecuador
81.91286,-21.00585,3,28.01,Facebook,51,1,Unknown,Lesotho
-15.307751,46.0873,2,20.3,Twitter,37,1,Unknown,Denmark
29.396177,-18.275806,0,17.33,Instagram,38,0,Unknown,Zambia
43.764397,15.962841,3,12.54,Facebook,65,2,Negative,Iraq
45.401817,31.843235,3,14.53,Facebook,62,1,Unknown,United Kingdom
-53.131283,-32.01754,4,61.03,Instagram,33,1,Neutral,Namibia
54.81722,13.339356,3,32.19,Instagram,30,0,Unknown,Brazil
-14.032375,3.0285056,2,21.58,Twitter,27,2,Neutral,Congo
-5.7716637,32.349075,2,27.28,LinkedIn,29,0,Positive,Faroe Islands
-46.548744,20.04818,1,12.13,Twitter,48,0,Positive,Sierra Leone
1.2430339,38.27093,2,30.15,Facebook,58,0,Positive,Tuvalu
84.92809,8.075114,3,45.2,Twitter,38,0,Unknown,Tonga
10.782484,-39.680626,0,30.41,Facebook,55,1,Positive,French Southern Territories
-12.13048,-16.535662,0,22.93,Facebook,25,0,Positive,Jordan
12.173749,43.79257,2,19.78,Twitter,56,2,Unknown,Ireland
-45.33981,33.89904,1,24.87,Facebook,27,2,Neutral,Armenia
25.296608,7.897487,2,4.83,Facebook,63,1,Neutral,Bangladesh
-7.349289,21.516752,2,17.17,Twitter,33,1,Positive,Guadeloupe
56.34537,-30.469856,3,96.33,Twitter,37,1,Unknown,Albania
-29.613302,-23.877111,4,56.37,Instagram,50,0,Unknown,Colombia
-61.97697,35.550133,1,10.62,Instagram,38,1,Unknown,Turkey
-44.479008,15.95976,1,24.15,Instagram,49,1,Negative,Botswana
48.33279,-16.817327,3,42.67,Twitter,39,2,Unknown,Lesotho
-30.354906,19.728045,1,10.43,Instagram,48,2,Positive,Bosnia and Herzegovina
73.46578,35.17333,3,22.8,LinkedIn,31,1,Unknown,Chile
-47.25793,6.1630034,1,50.21,Twitter,41,0,Positive,South Georgia and the South Sandwich Islands
-26.493376,-41.722668,4,109.87,Facebook,30,0,Positive,United Kingdom
64.434975,33.78175,3,28.13,Twitter,21,1,Negative,Comoros
67.74973,-21.43114,3,29.4,LinkedIn,64,0,Positive,South Africa
35.88021,45.14005,2,24.7,Twitter,24,0,Neutral,Saint Pierre and Miquelon
43.419575,13.379501,3,13.1,Instagram,46,1,Unknown,Tuvalu
83.21306,29.211218,3,32.4,Instagram,58,0,Neutral,India
-4.4749584,6.8939657,2,23.56,Twitter,18,0,Negative,Ethiopia
74.88707,-20.8519,3,77.3,Facebook,47,2,Unknown,Martinique
66.987076,16.33113,3,23.69,Instagram,62,1,Positive,Bhutan
43.174156,-33.3774,0,120.83,Twitter,64,1,Neutral,Dominican Republic
47.18361,-39.30253,0,114.31,Twitter,63,1,Unknown,Mayotte
-3.4572592,22.15672,2,25.38,LinkedIn,32,1,Unknown,Ghana
61.991722,-7.5238113,3,23.83,LinkedIn,36,0,Positive,Somalia
-26.884861,40.356678,1,22.51,LinkedIn,53,2,Negative,Tanzania
71.88036,32.791267,3,12.39,Instagram,23,1,Neutral,Mayotte
-11.970895,2.7496974,2,31.15,LinkedIn,39,0,Neutral,Guyana
47.603523,38.05712,3,11.97,Facebook,43,2,Neutral,Croatia
32.739014,39.439194,2,11.76,LinkedIn,56,0,Negative,Switzerland
18.189514,1.6580253,2,38.95,Instagram,40,1,Unknown,Sweden
-81.91923,-28.996647,4,86.54,LinkedIn,39,1,Unknown,Bahrain
68.10966,28.511538,3,19.82,Instagram,27,2,Positive,Reunion
-78.297455,21.836523,1,11.17,LinkedIn,24,2,Unknown,Iceland
-33.28804,37.39711,1,16.72,Twitter,62,2,Unknown,Lebanon
65.90014,2.2356377,3,24.47,LinkedIn,61,2,Negative,Guernsey
-37.77159,38.346718,1,21.77,Facebook,47,0,Unknown,Malaysia
-32.419823,-11.508494,4,51.78,Facebook,52,1,Positive,Bahrain
-46.019882,10.362184,1,27.76,LinkedIn,41,1,Positive,Senegal
-74.87401,-22.689722,4,40.45,Instagram,47,2,Unknown,Comoros
-79.22207,35.912994,1,24.33,Instagram,52,0,Negative,Jamaica
76.77034,18.422483,3,13.68,Instagram,47,1,Negative,Norway
40.808594,21.058691,3,36.75,Instagram,43,2,Positive,Comoros
10.834488,37.865013,2,14.7,Twitter,40,2,Unknown,Gambia
20.648195,-42.21264,0,184.44,Facebook,44,2,Unknown,Nepal
-15.056517,2.2552664,2,28.16,Instagram,48,0,Neutral,Tuvalu
-54.485928,-39.02712,4,125.67,Facebook,28,2,Negative,Qatar
-23.651808,-12.660113,4,27.37,Twitter,45,1,Unknown,Senegal
-26.647867,-44.069736,4,70.02,LinkedIn,41,0,Unknown,Slovakia (Slovak Republic)
49.744656,40.080578,3,19.23,LinkedIn,25,0,Neutral,Central African Republic
-38.818348,-5.1795244,4,13.46,Twitter,65,0,Unknown,Liberia
-15.051545,-40.506893,0,58.43,Twitter,39,2,Positive,Cambodia
-74.68767,-13.293837,4,24.12,Facebook,18,0,Unknown,Bermuda
-75.45682,-34.723446,4,149.35,Facebook,20,0,Neutral,Eritrea
77.40669,-3.2980528,3,33.32,Facebook,39,0,Positive,Aruba
-10.813526,-27.79793,0,73.73,Instagram,31,0,Positive,Malta
44.558685,-33.994625,0,88.85,Facebook,63,2,Positive,Lao People's Democratic Republic
-23.682234,41.184586,1,18.66,Instagram,53,1,Unknown,Ecuador
61.249176,-13.726597,3,61.72,LinkedIn,47,2,Unknown,Honduras
2.1413078,21.436619,2,16.38,LinkedIn,33,0,Neutral,Lebanon
82.40091,12.045461,3,27.93,Twitter,36,0,Positive,Guyana
-20.458143,-4.556245,4,10.17,LinkedIn,19,0,Neutral,Zimbabwe
-70.76085,-34.945763,4,68.15,LinkedIn,49,2,Unknown,Thailand
-14.051763,-25.377234,0,89.54,Facebook,61,0,Negative,Maldives
83.280685,-23.908632,3,24.48,Facebook,22,2,Negative,Russian Federation
78.501366,20.30736,3,13.27,Facebook,48,2,Negative,Mozambique
-15.9819355,3.0255399,2,37.8,LinkedIn,21,0,Unknown,Canada
68.130356,34.331654,3,27.59,Twitter,18,1,Unknown,Palestinian Territory
73.7409,35.99362,3,12.52,Instagram,31,1,Unknown,Faroe Islands
56.18788,-13.859784,3,78.53,LinkedIn,45,1,Neutral,Solomon Islands
24.167194,6.117602,2,17.52,Instagram,37,2,Negative,Botswana
-79.27981,6.934038,1,13.56,LinkedIn,42,0,Positive,Liberia
-44.03566,11.708778,1,34.71,Facebook,33,1,Unknown,Korea
-16.732712,26.47281,2,28.33,LinkedIn,45,0,Positive,Afghanistan
-18.009308,1.3290924,2,52.56,Instagram,64,0,Unknown,Solomon Islands
9.431114,0.9953934,2,25.61,LinkedIn,55,1,Positive,Azerbaijan
-27.861776,36.373707,1,35.36,Twitter,65,1,Negative,Kyrgyz Republic
71.74415,12.392317,3,27.09,Twitter,24,0,Unknown,Guinea-Bissau
-77.59213,-7.0815926,4,55.1,Instagram,21,0,Positive,Guinea
-52.993927,10.474633,1,27.41,LinkedIn,51,2,Unknown,Australia
69.69944,24.448933,3,34.46,Instagram,18,1,Unknown,Pakistan
-67.79012,-36.97667,4,145.01,Instagram,35,0,Unknown,Hungary
65.539856,-5.489647,3,13.9,Instagram,35,2,Unknown,Kazakhstan
-29.875616,42.848103,1,26.75,Twitter,46,2,Positive,San Marino
-79.25669,19.784927,1,4.13,Twitter,37,2,Unknown,Somalia
-2.9742353,43.114754,2,19.24,LinkedIn,37,1,Unknown,Congo
3.3158705,-48.8818,0,178.44,Facebook,58,1,Neutral,Antigua and Barbuda
-0.6943407,-13.787876,0,36.87,Twitter,40,0,Positive,Japan
49.703705,32.811832,3,20.6,Instagram,26,2,Unknown,Philippines
-17.384947,30.185575,2,17.52,Twitter,54,0,Neutral,Belgium
-3.068334,-12.813972,0,25.37,LinkedIn,48,1,Unknown,Jamaica
-55.816055,-36.359848,4,47.58,LinkedIn,35,0,Unknown,Niue
-61.128204,37.540234,1,13.94,Twitter,33,0,Unknown,Cuba
-17.558199,42.321434,2,14.3,Facebook,62,1,Unknown,Lao People's Democratic Republic
-2.9253986,-35.692097,0,90.45,Instagram,48,1,Negative,Tanzania
-73.19422,-33.296955,4,167.5,LinkedIn,41,2,Negative,China
-50.36392,11.465246,1,37.91,Twitter,23,0,Negative,Guinea
81.38722,-15.212745,3,17.08,Twitter,23,1,Unknown,Burundi
-23.812862,-38.619804,4,97.51,LinkedIn,24,0,Neutral,Mauritius
-76.68249,-25.765196,4,54.15,Facebook,24,0,Unknown,Saudi Arabia
82.674576,-26.939312,3,21.48,LinkedIn,38,1,Negative,Guyana
-79.14664,-28.224691,4,81.66,LinkedIn,43,2,Negative,Netherlands
-41.350784,10.244915,1,35.26,Twitter,58,1,Negative,Guam
-6.6638646,2.8595707,2,43.31,Twitter,30,2,Unknown,Gibraltar
-6.3098745,33.855602,2,12.13,LinkedIn,30,0,Unknown,Liechtenstein
-8.947954,-36.556267,0,39.36,Instagram,60,2,Positive,Lithuania
-82.297386,2.6744483,1,38.35,LinkedIn,64,0,Unknown,Slovakia (Slovak Republic)
-80.197075,18.939209,1,12.69,LinkedIn,25,1,Neutral,Lithuania
-24.045074,-9.476878,4,24.46,LinkedIn,46,0,Unknown,Bolivia
-0.75062555,-42.916367,0,66.89,LinkedIn,30,2,Neutral,Serbia
-49.636223,-42.194992,4,266.48,Twitter,61,1,Unknown,Central African Republic
-68.10367,28.947582,1,30.44,Facebook,35,1,Unknown,Angola
58.445763,-29.675966,3,53.53,Twitter,47,0,Unknown,Hungary
37.119934,-40.727306,0,36.16,LinkedIn,58,0,Negative,Albania
-44.023952,-0.43036622,4,42.81,LinkedIn,58,1,Unknown,Malta
-48.797264,-31.695433,4,57.51,Twitter,29,1,Unknown,Russian Federation
35.799545,29.091446,2,19.85,LinkedIn,65,0,Negative,Central African Republic
-9.1877365,2.544767,2,44.92,LinkedIn,57,0,Neutral,Comoros
19.981379,22.258558,2,21.6,Instagram,54,2,Unknown,Nepal
68.245,-24.539297,3,53.36,LinkedIn,49,2,Unknown,Zimbabwe
-38.30351,-42.136818,4,101.84,Facebook,28,1,Negative,Czech Republic
-59.69076,-4.556595,4,51.27,Instagram,64,1,Positive,Falkland Islands (Malvinas)
57.39597,29.805315,3,13.07,Instagram,29,2,Unknown,Panama
-11.747698,43.06819,2,7.41,Facebook,55,2,Positive,Guyana
-51.23302,-6.3191247,4,34.3,LinkedIn,37,0,Neutral,Ecuador
-49.37149,-17.768242,4,17.11,LinkedIn,40,1,Positive,Dominican Republic
45.419605,-27.364735,0,52.44,LinkedIn,19,2,Negative,India
8.959904,-21.70775,0,48.04,Instagram,48,2,Positive,South Georgia and the South Sandwich Islands
14.940663,-45.03669,0,151.49,Instagram,45,0,Negative,Saint Pierre and Miquelon
67.35221,34.415707,3,26.28,Twitter,30,0,Neutral,Norfolk Island
-55.97699,-2.6945713,4,43.96,Facebook,58,0,Unknown,Heard Island and McDonald Islands
53.062527,-37.143196,0,132.58,LinkedIn,24,2,Unknown,Isle of Man
64.670364,25.876186,3,34.23,Instagram,31,1,Negative,Kazakhstan
20.674948,7.7438693,2,29.63,Twitter,21,2,Unknown,Kyrgyz Republic
-32.721554,43.01111,1,31.83,Facebook,53,1,Positive,Faroe Islands
47.098595,-26.33505,0,26.24,Facebook,37,1,Neutral,Malta
35.129353,-41.808002,0,57.88,Facebook,20,0,Unknown,Iraq
27.46504,19.729324,2,34.5,Instagram,59,1,Positive,Australia
-27.711397,-13.447883,4,15.73,Instagram,21,1,Negative,Albania
-49.733643,42.55937,1,17.31,LinkedIn,38,0,Unknown,Panama
-72.22466,-2.4753907,4,30.77,LinkedIn,64,1,Unknown,Qatar
12.149633,14.358715,2,29.11,Instagram,39,2,Unknown,Uganda
34.12972,-11.7898,0,26.17,Twitter,26,2,Unknown,Mayotte
-26.496607,7.820791,1,24.77,Twitter,29,1,Negative,Swaziland
67.71005,-21.44018,3,23.34,Facebook,33,1,Unknown,Jersey
56.262184,33.298687,3,4.81,Twitter,18,2,Unknown,Ireland
22.609169,43.250065,2,17.34,LinkedIn,20,0,Positive,Gambia
24.727667,-2.1758614,0,5.08,Twitter,19,2,Unknown,Germany
30.757505,7.3983426,2,32.93,Twitter,62,1,Neutral,Tajikistan
5.1326475,6.4762645,2,25.14,LinkedIn,37,2,Unknown,Wallis and Futuna
-29.663479,-36.786407,4,73.14,Facebook,52,2,Neutral,Aruba
29.311316,6.0910497,2,17.74,Twitter,24,1,Unknown,Lesotho
15.685673,-0.270141,2,37.88,Twitter,39,0,Positive,Italy
-17.367546,30.893835,2,19.26,Facebook,59,0,Neutral,Bahamas
-30.261902,-42.58131,4,85.59,LinkedIn,30,1,Neutral,Benin
-54.66154,-40.448082,4,200.55,Instagram,58,1,Unknown,Mayotte
-69.121346,19.125162,1,8.36,Twitter,36,0,Unknown,Egypt
-58.99137,40.89246,1,6.49,LinkedIn,57,2,Neutral,Georgia
34.66184,-21.209694,0,45.69,LinkedIn,29,0,Positive,Reunion
-18.434124,-29.154589,0,8.85,Facebook,22,1,Neutral,Saint Martin
-10.666891,42.40229,2,6.14,Facebook,19,2,Neutral,United States of America
-26.803602,10.175338,1,15.78,Facebook,65,0,Unknown,Turks and Caicos Islands
-77.50066,34.36264,1,17.82,Instagram,63,0,Unknown,Montenegro
-33.78773,39.268986,1,23.25,Twitter,21,1,Positive,Turks and Caicos Islands
-73.88829,-14.853207,4,22.61,Twitter,33,2,Unknown,Guinea
-74.24292,10.800226,1,32.16,Facebook,20,1,Positive,Senegal
-63.47545,15.09163,1,9.74,LinkedIn,25,1,Positive,Sierra Leone
-6.7380104,-35.9023,0,46.2,Instagram,19,0,Neutral,Reunion
-82.97755,-8.795228,4,55.69,Instagram,38,0,Unknown,Vanuatu
9.301499,-23.524837,0,78.1,Facebook,32,2,Neutral,Bahrain
-42.065357,29.016102,1,41.81,LinkedIn,24,2,Neutral,Kazakhstan
72.56726,18.83296,3,9.68,Twitter,20,2,Unknown,Faroe Islands
54.19436,22.015371,3,14.17,Facebook,52,2,Negative,Ecuador
-17.02477,30.104574,2,17.85,Instagram,21,1,Unknown,Madagascar
54.697533,-7.605559,3,40.92,Twitter,34,1,Unknown,British Virgin Islands
49.67829,32.19547,3,22.45,Twitter,22,1,Unknown,Tanzania
56.5327,8.072661,3,24.37,Instagram,65,1,Positive,China
-50.62248,-8.817553,4,28.12,Instagram,55,2,Negative,Peru
32.901432,-18.951075,0,12.02,Instagram,51,0,Unknown,Saint Helena
9.144791,5.736377,2,32.42,LinkedIn,38,0,Positive,Hungary
53.79227,3.4107957,3,7.49,Twitter,22,2,Unknown,Dominican Republic
45.848064,37.05842,3,10.41,Facebook,29,0,Unknown,Djibouti
46.955914,-24.022474,3,43.7,Instagram,53,0,Positive,Colombia
14.02945,-14.650505,0,15.2,Twitter,60,1,Unknown,Somalia
11.043693,19.88997,2,9.33,Twitter,34,2,Unknown,Liechtenstein
-15.843994,14.367226,2,31.34,Instagram,62,0,Neutral,Mexico
-10.390562,44.03208,2,11.32,LinkedIn,49,0,Unknown,Nicaragua
17.657389,-0.16431695,2,35.82,LinkedIn,21,2,Neutral,Norway
-78.51242,-13.001755,4,11.38,Instagram,40,2,Unknown,Jamaica
34.4642,27.578426,2,21.04,Twitter,38,2,Neutral,Myanmar
-39.999886,13.544381,1,13.41,Instagram,34,1,Unknown,Argentina
48.407127,3.6265202,3,19.03,Twitter,33,2,Unknown,Latvia
45.586212,16.285204,3,13.55,LinkedIn,56,2,Unknown,Hong Kong
-41.81531,-29.028185,4,63.81,Twitter,31,0,Unknown,United States Virgin Islands
-43.856308,-7.7314444,4,34.7,Twitter,60,0,Positive,Micronesia
-33.856903,-38.360718,4,59.29,Twitter,20,0,Unknown,Greenland
83.97931,6.8212347,3,33.83,Instagram,25,0,Positive,Martinique
-64.022156,27.260675,1,28.93,Instagram,47,2,Unknown,Brunei Darussalam
-76.331085,-23.353228,4,25.44,LinkedIn,60,2,Positive,Chad
-45.05855,18.41606,1,29.73,Twitter,61,2,Unknown,Jordan
-68.10883,22.819576,1,19.99,LinkedIn,51,0,Positive,Tonga
28.2826,-4.357396,0,33.53,Twitter,65,2,Unknown,Anguilla
42.234608,41.748848,2,24.55,Facebook,57,1,Unknown,British Virgin Islands
34.19407,29.153448,2,29.58,Instagram,59,0,Unknown,Mozambique
34.21274,-17.40309,0,11.13,Facebook,61,1,Unknown,Macao
30.221842,-12.073657,0,43.99,Instagram,18,0,Neutral,Turks and Caicos Islands
-27.139248,-5.6253653,4,38.85,Facebook,21,2,Negative,Chad
65.453224,31.023073,3,25.47,LinkedIn,35,1,Negative,Papua New Guinea
-30.74638,-24.295706,4,59.7,Instagram,40,0,Unknown,Iceland
-60.49695,39.08192,1,12.64,LinkedIn,44,0,Neutral,Morocco
26.414371,21.224852,2,29.59,Twitter,34,0,Neutral,Christmas Island
-10.966731,1.6293901,2,40.44,LinkedIn,45,0,Positive,Seychelles
-12.338812,-24.182667,0,61.22,Facebook,40,0,Unknown,Japan
-51.541313,-32.125,4,73.05,LinkedIn,20,1,Positive,Kazakhstan
13.563883,-21.765491,0,45.54,Twitter,63,2,Unknown,Singapore
25.248955,-46.133274,0,149.73,Facebook,37,2,Unknown,Qatar
4.527488,-2.528828,2,46.42,Facebook,25,1,Positive,Suriname
56.955257,-15.717057,3,55.5,LinkedIn,41,0,Positive,American Samoa
40.721027,37.88567,2,8.36,Facebook,45,1,Unknown,Mongolia
34.310444,24.857704,2,12.31,Twitter,57,1,Positive,Liechtenstein
32.67089,18.553785,2,21.43,Instagram,26,2,Negative,Tajikistan
50.782036,-26.363869,3,63.94,Facebook,59,1,Unknown,Gambia
68.18288,21.093002,3,16.99,Facebook,37,0,Neutral,Georgia
-60.189785,21.467136,1,29.18,LinkedIn,20,1,Negative,Ireland
28.04787,-0.4648963,2,45.33,Twitter,53,2,Unknown,China
-44.58359,44.1117,1,11.33,Twitter,30,2,Negative,Botswana
-16.080564,23.452728,2,22.08,Twitter,27,0,Positive,United Arab Emirates
-36.16701,-11.987421,4,21.64,Instagram,53,1,Unknown,Georgia
-73.34216,10.3287,1,30.9,LinkedIn,21,1,Unknown,Zimbabwe
45.96918,38.980145,3,10.69,Twitter,57,2,Negative,Botswana
32.301903,-33.25153,0,154.59,LinkedIn,29,0,Positive,Cocos (Keeling) Islands
-43.66693,-34.254032,4,65.36,LinkedIn,50,1,Unknown,Greenland
18.089563,-45.924515,0,58.23,Instagram,39,2,Negative,Vanuatu
-16.376041,-34.91573,0,98.63,LinkedIn,62,0,Negative,Canada
-44.835304,5.052438,1,49.27,LinkedIn,62,2,Unknown,Niger
-61.620384,3.667606,1,44.46,LinkedIn,40,1,Negative,New Caledonia
78.836716,-24.264862,3,44.58,Facebook,24,2,Negative,United States of America
-0.80426747,-37.617836,0,85.67,LinkedIn,60,0,Unknown,Cayman Islands
-46.031677,13.368669,1,16.0,Facebook,61,2,Positive,Singapore
-63.40485,33.05095,1,18.25,Facebook,51,1,Unknown,Cameroon
81.81081,11.191072,3,31.97,LinkedIn,33,0,Unknown,Singapore
75.898,-21.94592,3,96.99,Instagram,59,0,Unknown,Bangladesh
-43.12823,-7.063343,4,22.58,Facebook,19,2,Unknown,Antarctica (the territory South of 60 deg S)
-42.391247,43.724377,1,14.9,Instagram,53,2,Negative,Bouvet Island (Bouvetoya)
